paper_id,cited_by
117380508,184675510
134792058,184697602
341109716,184697602
1505572275,184790260
1503653277,184797823
200522420,185002806
90813338,185113812
200495424,185472606
137122467,185593655
6738442,185797521
239727200,186056804
189663389,186203415
150886561,186284014
1484108514,186390149
174979378,186570949
1496257820,186826960
53653168,186896354
18120132,186967786
1506553688,187018809
24033664,187312421
1480538416,187370165
19233156,187505942
130544901,187505942
224188172,187654179
321252418,187654179
82766660,187746298
1485966825,187794311
68801812,187952197
286764735,188244951
62639611,188834013
46774698,188839581
63662079,189133426
125017506,189567274
77932201,189625965
64260378,189708175
16099810,190163953
127789357,190163953
202693086,190239871
1495524224,190527922
29661792,190551856
28615604,190629664
29661792,190629664
1500140210,190939744
142260489,191339864
29661792,191561589
120057786,191595573
182599932,191730405
1496549841,191758795
5486890,191858731
33756405,191858731
161468530,191858731
436146918,191858731
1493969756,192073697
1500696949,192336593
138290785,192542240
16815560,192687085
16034824,192745261
89283901,192833663
124309704,193059375
175467639,194144942
116001958,194258645
172353862,194258645
1486260965,194258645
203056473,194495087
77596585,194582178
333623113,194586026
177047352,195394769
1496549841,195446430
176112719,195516003
113130343,196086705
168818852,196086705
134193804,196093984
175563506,196093984
100031634,196134944
29661792,196254188
7341430,196578505
116282327,196578505
79637624,196656744
166863747,196669307
1506626079,196709626
1501827752,196862470
91372471,196954033
158224318,197115567
170857486,197357341
1497628023,197456253
93715741,198005572
413656932,198005572
1489462456,198128968
1488180145,198334126
86453134,198384940
105554789,198705135
75774804,198731789
90346837,198808598
423069184,198808598
201573687,198859738
423341378,198981881
29661792,199161082
73503437,199161082
119341417,199229348
175563506,199229348
65203277,199283850
1472756055,199294291
65617363,199321124
187201771,199321124
5251991,199321604
112010172,199321604
145545596,199538472
198128968,199686702
54606526,199780623
3990379,199850468
179470613,199850468
189663389,199967624
184152125,187363197
3401598,123701566
8679120,200359700
51471258,200653874
59781478,200831594
92319542,201058601
173029889,201084023
89812392,201119561
79329904,201135393
1498677800,201305904
44308106,201349584
100188788,201403287
287601386,201490847
1482233117,201628453
1497309172,201756787
1481876203,201912914
1481180082,202073746
150901856,202483378
1491991866,202483378
1496549841,202483378
157764395,202579453
93750395,202601229
124063618,202693204
1496392897,202693204
1483628727,202836651
1502253143,202836651
54739280,202860122
295964204,203056148
155292398,203164523
319666076,203221985
47061942,203417264
358310371,203417264
373908372,203417264
423341378,203417264
100321389,203975620
9295629,203990265
113138006,204005290
95492539,204208046
158357973,204208046
207691213,204208046
13269089,204471199
50238076,204819972
196803638,205047256
1192749003,205047256
4367799,205184021
22873392,205297045
29661792,205297045
113475142,205297045
1499586235,205297045
67350068,205812599
65004770,205875888
175563506,205879281
203056148,206108256
164678561,206141685
160210804,206141833
180438219,206304267
28580676,206336510
132789959,206336510
16104842,206630087
33808975,206630087
102770300,206643334
29661792,207098541
149788053,207098541
29661792,207137847
88493464,207137847
66531091,207592845
174151355,207961743
1485541946,207961743
1500886905,207961743
144001712,208631435
1485063768,208683199
92064867,208701918
198128968,209020652
303803545,209475426
16502945,211264053
132563409,211908175
34381828,212786159
75938866,212787878
54530901,213038498
175563506,213983614
13976994,214018991
177169120,214018991
766792511,214166028
149236175,215729307
29661792,215752990
175563506,215752990
1497465174,215804510
36867235,217817875
336172304,218101763
175563506,219013754
1505479281,219013754
766037702,219179425
1492865622,219538873
410745040,220664702
85690038,220932839
135963718,221674593
113453631,221935897
132789959,222217890
1487300890,222669954
29661792,223114164
1489992655,223119678
16279108,223540770
19680847,223540770
323639646,224188172
24442259,224331227
202534592,224465122
155088745,224781702
175563506,224781702
175909076,224781702
47747670,226566298
131040795,227112848
82081008,227863022
83501275,229300124
145977292,229341437
100382507,229473795
197115567,229642387
177733045,230210514
205062921,231180639
126642355,231759849
1483587302,231759849
29661792,232599568
55442131,232902241
1491719799,233169867
224188172,233492820
323639646,233492820
28353286,233791630
54243723,234446525
1461078948,235446557
1480419034,235446557
1491489507,236026115
22745672,236447133
173911542,236447133
96473002,237546442
384430293,237657096
1493379323,237692201
205844242,238136921
237298919,238751520
99107143,239586779
1490577478,241054277
88165185,241994552
174420280,241994552
175467639,242287787
1493292654,242918689
305895154,243220271
334615284,243879126
164073059,243896211
45402271,244276123
1503653277,246935207
168389790,248604449
110673842,248636453
74450601,249329605
299920029,249329605
305895154,249329605
15635813,250850134
202860122,251758354
1505119859,252473821
21187803,252643441
434354119,252784379
168340304,253133639
53149034,253864990
36820562,254692632
29661792,254779883
56656279,254779883
137186961,255074044
21187803,255162053
1489992655,255396808
147997928,256132438
249823310,256132438
303803545,256132438
73187472,256825336
124158035,256853304
136956327,257334765
68385971,257439581
175563506,259599263
1491351298,259599263
80693196,261908560
29661792,262337286
175563506,262337286
195334049,262337286
103340358,262620370
984076445,262620370
1505119859,263712519
203056148,263941682
32013328,264036405
34242485,264346201
189540674,264346201
979639644,264346201
76789258,264427245
2629360,264929106
13009116,265851858
1444114573,266133316
627022039,267025427
1489503486,268221942
1488872683,269793362
177775897,270914406
117453966,271040580
117480120,272348321
24191510,272539284
337525825,272933953
74450601,274202692
305895154,274202692
118138689,274221391
136956327,274221391
1489956020,274955266
55323366,275488422
1495524224,275506934
88166040,275514813
1506913246,275974768
20815616,276879312
232902241,276879312
1494305590,277705329
74087571,278045928
13966537,278736843
51796616,278736843
103141389,278736843
1490805365,280294392
116955694,281665770
305895154,281923951
64871464,281975417
70861995,281975417
94550232,281975417
193809727,282068517
1493892051,282286282
23847682,282567056
34381828,283757728
34678172,284083829
7341430,284383747
196578505,284383747
620550721,284788010
25008043,285242605
114564290,285242605
149757499,285242605
306903215,285242605
1489417573,286056216
209788472,286764735
164845282,287538350
21492475,289938494
1482274752,290547279
1487806714,290970938
406762770,291295066
151642688,291851868
1502375784,292604860
1495002555,292761019
100553566,293562929
109588941,293562929
202483378,293593254
179468252,293602218
205879281,294812544
1481195904,295426034
203056148,295964204
134908229,296901124
36820562,297245444
792328777,298402020
78374672,299920029
101421652,299920029
22745672,258603558
199025143,301883692
25195181,303203082
1482998036,303353666
1482243668,303948879
126204829,303969050
1503296932,304154899
153338930,304185668
64045069,305310248
12955791,305660175
89812392,305660175
201119561,305660175
1507184190,305748721
74450601,305895154
167267103,306569659
1481814834,306569659
1494082011,306569659
1503429812,306569659
175563506,306635095
143062967,306903215
84960321,308378601
1499170444,310630150
83823499,311381896
166372336,312067013
116975680,314002464
305895154,314570572
149236175,314943313
1499853177,315739085
195217107,316223493
1492338191,316285230
111114747,316332499
174706587,316332499
305895154,316958595
60974719,317095655
22040386,317170363
175563506,317170363
332732258,317770466
91226862,318917342
136967570,318917342
1485541946,320378117
202756272,320604302
84128348,320637593
62856139,320810298
249823310,320918497
256132438,320918497
303803545,320918497
376987247,322112822
230780044,322726947
16304275,323900956
390417105,323999357
103128652,324240651
82733688,324885528
129912261,324885528
117598563,324915766
407483466,325833251
128028107,326505086
78351518,327180933
140598381,329172665
19671530,329191358
93984590,329265500
7857344,329387315
140657133,329706346
134687939,329744990
101925326,329875404
188987670,329875404
137581591,330390204
33835468,330410308
76645321,330410308
155896169,330410308
1487699061,330410308
54730903,330852843
175563506,330852843
175909076,330852843
139641880,331325375
1481698486,331807170
140172734,332732258
349593503,333623113
29661792,333901242
92241081,335040825
214716431,335056193
230685716,335056193
267506224,335056193
272640769,335056193
283735322,335056193
288010461,335056193
310873614,335056193
325466013,335056193
344349506,335056193
363332807,335056193
84898526,335559838
94262305,336639711
138290785,336951068
1498174792,338590513
137492729,338732044
252959711,338771724
1491719799,339566803
81988028,339578155
181896662,339578155
45402271,339887284
203617910,340067923
198744195,342312383
61705880,342814435
754953234,343235976
1499315759,343994056
1480714486,344363268
29661792,345019931
179514658,345682156
56155448,347800740
95191512,348213942
101553452,349110988
151790077,349110988
1479710165,350584323
402121114,350739208
1503389453,351251939
154728897,353782258
45402271,353786953
148516153,355496366
116541271,357085604
428147632,358106968
341879454,360308577
182605591,361889082
116331329,363093295
144669444,363176928
411834087,363416989
390189550,364073562
413656932,364413708
778016106,365000700
403174314,365082640
1493175923,365780868
1489487975,366358706
20372564,366472614
47629461,366472614
53653851,367123926
311724228,367123926
1116289313,367123926
22745672,367930861
105504140,367947018
384437869,367947018
43632033,368018341
178894928,369237649
384886543,369429980
58594065,370501305
1500328508,370702354
125199751,370860651
384430293,372471963
105504140,373398790
392686506,373398790
433156295,373398790
392686506,373628515
44146721,373899777
138041180,375705258
174310479,375705258
198898569,375705258
21436967,375709310
170876141,375849103
8258973,377632744
53653168,377632744
91894041,377632744
116922145,377632744
317170363,377632744
431044280,377808493
428915408,378671792
100913566,378826507
436146918,378902204
31695305,379566242
10798649,379628439
78662746,381213648
1495917356,381292934
170118551,384069502
386598895,384430293
390472384,384430293
105334049,384563215
384430293,384886543
390472384,384886543
390472384,386598895
392999641,389175298
16935977,390013279
127806875,390013279
364073562,390189550
116541271,391965034
202451407,392671300
399006150,392686506
234472833,393185116
402105155,395813062
409500325,395813062
110172174,396644615
255396808,396644615
1506599890,396644615
116541271,396815618
391965034,396815618
122747717,398474410
174310479,399016336
189658423,399826189
55472549,343707022
89812392,400458156
42037993,401002857
202451407,402645684
65281861,406563877
222572069,406811097
62823550,408236019
10798649,408379502
414127200,408825045
402105155,409500325
1494743230,410697814
220664702,410745040
89812392,411285792
400458156,411285792
46774698,411313583
410535082,411709319
1493292654,412269586
1538985,412728587
1485705351,413387906
411231432,413656932
408825045,414127200
92881046,415551924
83369956,418103613
358724037,418103613
22745672,418579443
1488872845,420394104
173029889,422168210
90346837,423069184
1491719799,425251948
292773868,425543131
43233584,425642051
97599027,427198658
156519366,427198658
77596585,427345734
436146918,427734536
218515012,428880907
411231432,429469906
83339351,430311354
107790154,430642824
26707179,431045138
431354188,433788157
14075409,435955013
161072239,436182755
620550721,436840668
21022688,437509665
159485782,560799365
286534877,561022812
1503866237,563910258
1491111105,565224490
182605591,565292247
205991341,565454175
289988227,565780523
67199748,567683665
305895154,567872625
123017245,567899822
131040795,567899822
321511787,569517619
1506422675,569863402
165634280,570633804
1502065482,571052553
1503389453,571925191
1499991161,572355794
99442535,572656582
597246912,572764454
225718997,573214951
124158035,573246709
1490386853,573450603
606595291,574654401
166120856,574865800
13976994,575380818
177169120,575380818
1482825550,575469000
139490241,575644040
1485584666,575850752
36095503,576923487
99298009,577877354
133787854,577877354
190710300,577877354
185472606,578654962
143098220,578809909
102473997,579410831
118689832,579410831
141062567,580123053
143677236,584133229
179468252,584286595
61186060,584368007
324324708,585142893
1493736413,586118636
1503918819,586118636
14320823,586426220
595285250,588789200
1155647514,588789200
191324348,588954930
162256,589760846
62281807,589904568
394402693,589917745
1497843565,589917745
1270133036,590451957
242758580,590625283
27217484,590922435
189540674,591383918
168178234,592529995
100441416,593558681
152594678,593558681
1497260915,593558681
32682462,594135192
10942467,594343222
1434784935,594343222
233293236,594710328
116282327,594753145
1481698486,594952814
588789200,595285250
1498447637,595348051
1506323687,595779784
606205799,596427627
97316190,596521272
157132561,596521272
178446973,596652995
33113884,597221597
418680382,597359849
1501014870,597723618
1507369241,598443352
114258801,599881967
1506481577,600165676
195389402,600787274
202138523,601027804
15061074,603578307
1482268673,603638037
199950694,605256861
101462505,605684370
574654401,606595291
84128348,607804026
1475542103,608868292
200522420,612845436
107880962,614394594
127806875,616222152
132598052,617487210
56946092,617968964
51574353,621239334
52769613,621612959
136607018,622443382
146945102,622443382
187528409,624050075
286861583,624096570
54204526,624534935
1481277647,625202211
165772547,626430230
76341533,626714893
154815280,627022039
104384757,627878756
78151051,628019459
1491719799,628447574
1499651117,628759393
51627552,629138888
127247952,631122178
54243723,633013230
237097105,634845754
6738442,635515257
185797521,635515257
307831094,636288705
69713731,636611455
190083431,638708505
1501014870,639309688
123701566,639587122
36092594,639840457
1497763074,640383881
85431668,641114881
1506692684,641782711
101141927,641845919
1481195904,643863548
85690038,645107487
103340358,646176396
70976166,646355753
153673761,646498095
85431668,647123024
8159915,648667766
1485003163,650349603
83315733,650405618
117491841,651404864
108601909,651767449
190675889,652777015
117491841,654550266
186603837,656219328
197394672,656351706
130718339,656475520
97599027,656780624
156519366,656780624
166120856,657058076
1484951415,658537007
193465674,658813326
104754383,744267712
158498047,744363352
1490729071,744920664
198862760,748984121
42122073,749301920
148254421,749301920
1484917899,754953234
140379607,763242354
100631053,763739507
239964042,764133763
185144071,766175190
120019470,766792511
159452856,767989316
36818557,768160009
198898569,768160009
1491846504,772751527
797873052,774661081
1503851732,775694064
22745672,776193375
96308688,776353968
40096707,778229461
326488123,779461746
212523076,779893670
269287978,779895921
83122356,780235870
268373501,788879056
68923906,792328777
833605891,793310003
1506534339,796204160
1489517149,802419284
24745901,802625438
14320823,805707617
586426220,805707617
73196935,805820882
284383747,806203758
166444551,807627419
1480419034,808801202
139670582,813159356
1481133001,815258244
748474938,823087722
822192266,823087722
826553975,823087722
845857190,823087722
1201276785,823087722
1500887896,823292820
158498047,824512843
182286721,826907282
138323887,829245461
1487477392,829993280
200495424,830898662
793310003,833605891
111644038,835717832
59370666,835760671
130926337,839312705
1497763074,839464866
910888055,842860649
938855979,848626047
853553531,850023204
3100938,858116734
10317152,858116734
1497813288,861602832
78173020,862698644
202483378,862698644
293593254,862698644
131967141,869308005
116282327,870835683
131967141,885593463
372916709,885593463
134080717,892414265
253023745,897250253
40177797,916069092
97493623,920573385
1506886582,941939689
116450798,942838594
187952197,942920504
322158417,942920504
342182249,945414625
28615604,945742075
190629664,945742075
193465674,946258037
76391267,948040075
81679603,948040075
70082368,948663339
105789204,948663339
317170363,948663339
112053056,949056761
72162942,951348372
1500230827,951348372
27592702,953400293
44880666,958802842
198314130,963110867
119429875,970966684
21188731,978946915
71776421,978946915
83339351,982826035
113657110,984309802
200091364,989334550
207226074,991226753
994777519,991226753
13976994,992148507
177169120,992148507
146076398,994330385
207226074,994777519
303948879,998292474
1484665822,998292474
182605591,999812600
24815514,1001018471
161639506,1001018471
100441416,1001270786
204005290,1001270786
232902241,1001270786
231548716,1005147545
29661792,1005318687
177035041,1005318687
29661792,1006276867
74335930,1006276867
85431668,1012001819
247055860,1016442203
135963718,1020364953
135963718,1024131234
1493313087,1030181765
1501014870,1034635231
82466273,1038253708
178225614,1041908025
1486241112,1042423912
130537534,1045622222
93253360,1065883877
121787620,1082255773
29150719,1099789971
124963830,1109988132
182190200,1109988132
56758779,1122121225
610450050,1125492641
110297527,1135444230
1499737272,1135444230
171407896,1135809517
64871464,1136172653
70861995,1136172653
94550232,1136172653
281975417,1136172653
1497818112,1139386621
1215345351,1144061898
1502405167,1144061898
52210563,1149274990
89893565,1149274990
138290785,1165962627
1486252537,1181125918
1181125918,1185823071
1486252537,1185823071
97988159,1190219380
132467474,1192749003
165465887,1192749003
196803638,1192749003
9657784,1197477582
107633991,1198543023
135963718,1201094842
26314658,1201777186
154472438,1202352811
1496268409,1215345351
1490003351,1216228937
1503893242,1216228937
1503296932,1216412476
68456489,1222877830
206208155,1222877830
173622546,1238343219
1495374893,1240548225
1699565,1258397234
1490890048,1270133036
1489937864,1270178395
1463173120,1410816365
32003186,1410933093
40977153,1411037611
1497579132,1415244803
80909347,1418693126
1434639154,1420102255
154472438,1422227952
16815560,1424940833
1476755516,1429301041
1493634316,1431415762
32003186,1433390310
842872497,1434181408
104553709,1434639154
61408175,1439783155
651354064,1439879655
1218098885,1439879655
1408965183,1439879655
55323366,1441804354
85997518,1441804354
100631053,1441804354
32003186,1441956853
1486711873,1443529968
96390377,1448092982
81679603,1451175823
157675578,1451175823
948040075,1451175823
1484928375,1458133031
1504069565,1458239765
1484737241,1462102326
202483378,1464760834
1215345351,1468769399
1487958107,1468769399
144251490,1469991161
937949870,1470979699
205793710,1478762758
58450904,1479088593
1496662715,1479718318
91031763,1479724230
1507091143,1479777405
1491628988,1480065434
127235507,1480299298
159071062,1480337396
1487175398,1480337396
55197417,1480367683
1498709867,1480584125
1484832888,1480800197
1492358994,1480936263
1487810043,1480975328
1501976648,1481010204
127809959,1481015107
186603837,1481151926
1486029244,1481290076
1499269597,1481876203
281665770,1481881098
1494274610,1481890435
1484843884,1481911769
1495384623,1481929764
20649036,1481985818
1480936263,1481998282
1485560021,1481998282
1499561572,1481998282
1482273771,1482277104
43441616,1482324512
1488767540,1482339852
1507369241,1482363675
25996711,1482500066
122021961,1482500066
212786159,1482512828
1502031376,1482759460
1485207478,1482926148
179951588,1482999611
101553452,1483068699
1493834492,1483125709
152710008,1483205977
1503325810,1483205977
1499561572,1483324164
1494169350,1483477772
1483083484,1483669350
1502237758,1483726862
1505315642,1483987650
1496447628,1484310925
58261427,1484351905
281665770,1484355083
59134422,1484388312
181266127,1484414789
1504111349,1484519031
1486026951,1484681647
1490342204,1484681647
1480936263,1484732317
21436967,1484755815
375709310,1484755815
335281240,1484855372
8362916,1484917899
174706587,1484917899
1507111845,1484981145
1492382443,1485018230
123659436,1485033098
1495626710,1485053244
1485443912,1485200564
1492806914,1485222767
1486307742,1485429318
1479960696,1485462945
159510042,1485541946
1500886905,1485541946
1499561572,1485560021
1499853177,1485584666
413387906,1485705351
1495524224,1485941238
46433096,1486003484
192073697,1486051623
1495368328,1486095773
1502507084,1486109483
1493665854,1486403646
49496018,1486426806
53148863,1486450226
281665770,1486587964
1483502378,1486787816
127654244,1486949673
1495880578,1486968581
1502929313,1487060767
1492369718,1487092338
1504080977,1487092338
1484766523,1487175398
155288729,1487318296
1488370370,1487375316
1491180951,1487470981
1489058467,1487488788
271729863,1487508872
1481234265,1487658837
46507908,1487699061
153673761,1487744323
93068906,1487893914
142711645,1487958107
1487968403,1488015262
57033475,1488199789
166878008,1488237694
138290785,1488279842
1487143383,1488467418
1485064528,1488845236
1499853177,1488872683
1481929764,1488930514
1488068123,1488961395
1492125336,1489112658
1486199311,1489417573
88262169,1489827498
77932201,1490071382
1502442302,1490095873
154813813,1490233153
1481485531,1490364285
134171312,1490444988
6430066,1490466370
1487744323,1490466370
1486260965,1490480336
1492982544,1490480336
1501351249,1490549084
1496392897,1490729071
28125226,1490796108
281665770,1490805531
1481417764,1490935989
1480908949,1491549471
1507281497,1491574517
1480636030,1491669110
1481876205,1491741305
1502253143,1491846504
161315898,1491849318
1486098553,1491890735
1487204292,1491963421
12915782,1491984520
1488160871,1491991866
29661792,1492003606
1489112658,1492125336
32002537,1492196359
1491688952,1492288346
28817014,1492358994
1480936263,1492358994
152796232,1492359003
1490496254,1492535360
174979378,1492982544
1499599031,1493000276
153646870,1493125319
56600673,1493420104
1502117513,1493534351
93385665,1493673410
1503918819,1493736413
1482617512,1493927394
29661792,1494131361
116922145,1494131361
1482628503,1494131361
1500696949,1494222766
201636398,1494296957
9498632,1494345838
154107037,1494423750
1492982544,1494795714
29617856,1494832913
1487968403,1494916411
1497790816,1495002555
97077349,1495130754
110001143,1495267567
1493736413,1495547129
42122073,1495634567
58450904,1495634567
116001958,1495634567
184464456,1495634567
194258645,1495634567
1484528067,1495637061
1495002555,1495650302
1505768425,1495677793
1495368328,1495825275
178590702,1496158874
115979442,1496234674
649907208,1496385246
1503296932,1496385463
1507347479,1496529538
281665770,1496656651
1479718318,1496662715
1505629148,1496705429
6304768,1496869517
1492016609,1497014977
1487343712,1497196539
1501412329,1497260915
1493969756,1497263012
1486664688,1497367751
34559920,1497492231
1501378290,1497492231
1491338101,1497590207
1488970238,1497592571
140657133,1497608145
118326514,1497628023
1505684982,1497758760
52852940,1497818112
153405243,1497984322
262544154,1498151138
1493636406,1498202041
1500350767,1498228645
1507393849,1498447637
1480602641,1498520541
1498955723,1498669237
149236175,1498728113
1496688482,1498838992
39879777,1498883548
56006217,1498910102
17682891,1499135624
343994056,1499315759
1491754772,1499318445
1479960696,1499730479
1504262850,1499735108
1495267567,1499877259
104384757,1499901539
103872016,1499903969
1497581330,1499960275
1502253143,1483628727
177925675,1483980066
1506313765,1483980066
137082309,1495626710
1488214424,1495626710
138290785,1489743346
1485179986,1490545449
1483083484,1500077521
1500430341,1500425902
1492683468,1500812389
159510042,1500886905
152870918,1500899395
20760332,1500909732
70811569,1500909732
1483365162,1500967704
165276130,1501014870
89867119,1501025848
1498338364,1501025848
104384757,1501042845
1507091143,1501073662
1489991816,1501206914
1501351249,1501234213
1495293573,1501378782
1505268908,1501578849
1481027885,1501675437
1495368328,1501702921
1491754772,1501749962
1494523427,1501800468
1498213544,1501837764
1499599031,1501898481
1496843343,1502003955
1501234213,1502033971
1502647632,1502033971
1501727541,1502205195
121463235,1502611697
89893565,1502698477
323657854,1502815346
1496843343,1502885203
1488845236,1502963462
1506294917,1503047342
1486095773,1503191083
1495368328,1503191083
60276166,1503248989
1494762195,1503302078
1496568299,1503307646
136147141,1503325810
1480150619,1503348259
18798069,1503389453
1481814834,1503429812
318917342,1503680850
1498091397,1503708287
180991823,1503725520
1486382412,1503725520
1493736413,1503918819
1491850643,1504003510
64508104,1504065323
22745672,1504150869
1501251728,1504199162
1501096658,1504239663
1505673315,1504239663
120225171,1504242651
1484285762,1504242651
1504087286,1504308419
22745672,1504320112
1505452726,1504529269
193465674,1504664708
1506184410,1504675480
1507048016,1504699234
1487386340,1504853748
158449949,1504879090
85190413,1504928881
1500391604,1504991276
22745672,1504998748
1482233117,1505030820
74503962,1505068714
1482260847,1505155935
1487375316,1505220679
1482233117,1505255894
1496740266,1505315642
1499599031,1505332858
1500230827,1505383186
1491754772,1505404142
1499318445,1505404142
1501749962,1505404142
1482858233,1505451785
1496705429,1505629148
1492924785,1505670940
1501096658,1505673315
86318262,1505687753
22745672,1505735596
1495677793,1505768425
1483502378,1505784948
1480150619,1505831819
1484151743,1505904912
136956327,1505949387
206670740,1506194049
1480602641,1506194049
22315611,1506247199
201628453,1506324337
185286426,1506494443
174979378,1506611210
1481758156,1506658258
105298322,1506703591
1485204014,1506736384
1481574876,1506772363
22315611,1506801375
1486676288,1506803665
1481970281,1506810347
98536134,1506882489
183654279,1506882489
174706587,1506886582
1498994266,1506886582
140917940,1507063817
1496148467,1507084238
35533706,1507111845
1501351249,1507184190
1487112753,1507220182
1492683468,1507281497
1503429725,1507281497
79637624,1507329928
138290785,1507380329
1491688952,1507383454
1491987530,1507393849
1498447637,1507393849
